Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka A , Veľký , S čakaním , 1815.2116686921163
Linka C , Veľký , S čakaním , 1479.8835128297214
Linka A , Veľký , S čakaním , 2272.732685245924
Linka C , Veľký , Bez čakania , 2452.756290506275
Linka A , Veľký , Bez čakania , 709.1471559099068
Linka C , Malý , S čakaním , 1161.630664615185
Linka C , Veľký , S čakaním , 2665.279537735802
Linka A , Veľký , S čakaním , 2561.700146503816
Linka B , Malý , S čakaním , 391.61833660544636
Linka C , Malý , Bez čakania , 1539.8494202903964
Linka C , Veľký , S čakaním , 3533.3801231091597
Linka C , Veľký , Bez čakania , 1864.9406041254279
Linka A , Malý , Bez čakania , 794.2463356571456
Linka B , Veľký , S čakaním , 1063.7940265617494
Linka A , Malý , Bez čakania , 492.97270466759204
Linka C , Malý , S čakaním , 616.169744891131
Linka A , Malý , Bez čakania , 2200.580346280572
Linka C , Veľký , S čakaním , 1325.819353320022
Linka C , Veľký , Bez čakania , 816.8422518675656
Linka B , Malý , S čakaním , 1383.2817580787369
Linka C , Veľký , Bez čakania , 2427.356611997881
Linka C , Malý , Bez čakania , 2984.1358456424655
Linka C , Veľký , Bez čakania , 2895.1127542594204
Linka C , Veľký , Bez čakania , 1559.3917872121576
Linka A , Malý , Bez čakania , 2344.757416774574
Linka A , Veľký , S čakaním , 1237.7435757721203
Linka A , Malý , Bez čakania , 657.1059608857364
Linka B , Veľký , Bez čakania , 2798.3100231436592
Linka B , Veľký , Bez čakania , 1052.4998580259862
Linka C , Veľký , S čakaním , 497.9692595061671
Linka B , Veľký , S čakaním , 2449.0364526900808
Linka A , Veľký , S čakaním , 612.8352992616107
Linka C , Veľký , S čakaním , 3410.69103861802
Linka C , Veľký , Bez čakania , 601.7691761371127
Linka A , Malý , Bez čakania , 2643.2803309011383
Linka C , Veľký , Bez čakania , 2636.5320797370578
Linka A , Malý , S čakaním , 2120.099503583097
Linka B , Malý , Bez čakania , 1077.3611692643462
Linka B , Malý , S čakaním , 2309.9309407086143
Linka B , Veľký , S čakaním , 168.3810131017077
Linka A , Veľký , Bez čakania , 977.0717830689501
Linka B , Malý , Bez čakania , 3050.57387631637
Linka A , Malý , Bez čakania , 2746.8610213576435
Linka C , Malý , S čakaním , 2606.532448073412
Linka B , Veľký , Bez čakania , 2196.5091093157293
Linka A , Veľký , Bez čakania , 1742.3265546128846
Linka A , Malý , S čakaním , 908.9567463049538
Linka A , Veľký , Bez čakania , 321.79854156209103
Linka A , Veľký , S čakaním , 1570.2288060770022
Linka C , Malý , Bez čakania , 1091.1761150495013
Linka A , Malý , S čakaním , 2392.901884978084
Linka B , Malý , S čakaním , 2240.082113883344
Linka B , Veľký , Bez čakania , 1411.3304209025737
Linka B , Veľký , Bez čakania , 2946.6299378648355
Linka B , Malý , S čakaním , 1345.2501245881483
Linka C , Malý , Bez čakania , 413.46483851484004
Linka A , Malý , S čakaním , 1171.5902867606771
Linka C , Malý , S čakaním , 2426.9415323732696
Priemerný čas čakania, Percent nestihli
122.31761512400995 , 0.018318214501139414

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka A , Malý , Bez čakania , 3065.716285833179
Linka A , Malý , S čakaním , 972.9708107517725
Linka A , Veľký , Bez čakania , 1533.8161380073536
Linka B , Veľký , Bez čakania , 2458.0473286109127
Linka B , Malý , Bez čakania , 7.004996147272191
Linka C , Malý , Bez čakania , 1396.197836644645
Linka A , Veľký , S čakaním , 1527.5019719442232
Linka A , Veľký , Bez čakania , 709.1471559099068
Linka A , Malý , Bez čakania , 3004.1603217493416
Linka A , Veľký , Bez čakania , 2509.6942976622613
Linka A , Veľký , Bez čakania , 1097.9235460975983
Linka C , Malý , S čakaním , 2135.441745208602
Linka C , Malý , S čakaním , 1354.955985254171
Linka C , Veľký , Bez čakania , 601.7691761371127
Linka C , Veľký , Bez čakania , 654.5411678238551
Linka B , Malý , S čakaním , 1196.1576512787135
Linka C , Veľký , Bez čakania , 481.0468670133467
Linka A , Veľký , Bez čakania , 822.0656196888257
Linka A , Veľký , Bez čakania , 1179.3946574042677
Linka C , Veľký , S čakaním , 2578.2683432946383
Linka B , Veľký , S čakaním , 1608.881142404486
Linka C , Malý , S čakaním , 20.221945790753892
Linka A , Malý , Bez čakania , 3078.5965064522866
Linka B , Veľký , S čakaním , 1004.6699367222217
Linka A , Veľký , Bez čakania , 3121.3238781201662
Linka C , Malý , S čakaním , 2228.6606956437004
Linka B , Veľký , Bez čakania , 3211.8311289961557
Linka A , Malý , S čakaním , 1275.82513400919
Linka B , Veľký , Bez čakania , 3401.3173174089357
Linka C , Veľký , Bez čakania , 2160.5550474809497
Linka B , Malý , Bez čakania , 1243.4980806828332
Linka C , Malý , Bez čakania , 3432.814484948357
Linka B , Malý , Bez čakania , 688.3687986622288
Linka C , Malý , Bez čakania , 945.6189897883623
Linka C , Veľký , S čakaním , 728.5290416819624
Linka A , Veľký , Bez čakania , 2232.9853746033823
Linka C , Veľký , Bez čakania , 1730.5777588597898
Linka A , Veľký , S čakaním , 1772.5891900059005
Linka A , Malý , S čakaním , 1461.8224414152328
Linka C , Veľký , Bez čakania , 626.38233816301
Linka B , Malý , Bez čakania , 720.2799607291875
Linka C , Malý , Bez čakania , 188.1305861528697
Linka B , Veľký , S čakaním , 531.4738218516889
Linka C , Veľký , Bez čakania , 2687.9368978034986
Linka A , Veľký , Bez čakania , 411.55235262659505
Linka A , Malý , Bez čakania , 3004.1603217493416
Linka A , Malý , Bez čakania , 1350.600721902807
Linka A , Malý , Bez čakania , 1284.2184133810129
Linka A , Veľký , S čakaním , 2321.6243963111992
Linka C , Veľký , S čakaním , 934.3674936448499
Linka B , Malý , Bez čakania , 1759.7571512614784
Linka B , Malý , S čakaním , 107.73260965412553
Linka A , Veľký , Bez čakania , 2738.06387049117
Linka B , Veľký , Bez čakania , 3556.352645970795
Linka A , Malý , Bez čakania , 2446.5162858837525
Linka C , Malý , S čakaním , 2408.993829253822
Linka B , Veľký , Bez čakania , 1953.3328721856403
Linka B , Malý , S čakaním , 2654.1059979300007
Linka A , Malý , Bez čakania , 3004.1603217493416
Linka C , Malý , S čakaním , 2648.934652054675
Linka A , Malý , S čakaním , 2985.0899391099165
Linka C , Malý , Bez čakania , 93.26328963005501
Linka C , Malý , Bez čakania , 691.8111894053752
Linka B , Malý , S čakaním , 2912.781120654922
Linka B , Malý , S čakaním , 1112.9676120038243
Linka C , Veľký , S čakaním , 2303.122118243699
Linka C , Veľký , S čakaním , 782.4543692731773
Linka B , Malý , Bez čakania , 184.6653642495117
Linka A , Malý , Bez čakania , 2774.9509775631623
Linka A , Veľký , Bez čakania , 2914.500681499452
Linka C , Veľký , Bez čakania , 1767.0865555650146
Linka B , Veľký , Bez čakania , 2393.6405051033803
Linka B , Malý , Bez čakania , 892.6935347703369
Linka B , Malý , Bez čakania , 1222.4308392385226
Linka B , Malý , Bez čakania , 2836.675717073326
Linka B , Veľký , Bez čakania , 924.5892749123605
Linka A , Malý , S čakaním , 652.3482749889096
Linka B , Veľký , S čakaním , 1802.272653498947
Linka B , Malý , S čakaním , 471.1191894715641
Linka A , Malý , Bez čakania , 2416.9693241239042
Linka B , Veľký , Bez čakania , 1427.1340104990513
Linka B , Malý , Bez čakania , 1667.0801799517192
Linka A , Malý , Bez čakania , 2945.203629038769
Linka A , Malý , S čakaním , 910.8399385818058
Linka A , Veľký , Bez čakania , 355.0782719283347
Linka C , Veľký , Bez čakania , 249.38053370601443
Linka C , Malý , Bez čakania , 2378.816412507924
Linka B , Veľký , Bez čakania , 2124.8642130916733
Linka B , Veľký , Bez čakania , 2255.511227085705
Linka C , Malý , S čakaním , 1440.2705034320106
Linka C , Veľký , S čakaním , 1428.7807692788083
Linka B , Malý , S čakaním , 277.4167686075165
Linka A , Veľký , Bez čakania , 2888.5024867208044
Linka B , Malý , Bez čakania , 1109.010807713834
Linka A , Veľký , S čakaním , 371.8547653916301
Linka C , Malý , S čakaním , 1800.5812333324268
Priemerný čas čakania, Percent nestihli
108.8804782613349 , 0.003603976741935714

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka A , Veľký , S čakaním , 3314.1486913229282
Linka A , Malý , Bez čakania , 2276.484002781372
Linka A , Malý , Bez čakania , 467.965499501402
Linka B , Veľký , S čakaním , 992.829692099637
Linka A , Veľký , S čakaním , 2607.4279062478054
Linka B , Malý , S čakaním , 2201.283755401326
Linka B , Malý , Bez čakania , 963.374333525609
Linka C , Malý , S čakaním , 2483.772418953544
Linka C , Malý , S čakaním , 901.2928482594823
Linka A , Veľký , Bez čakania , 2912.4064394368156
Linka C , Veľký , S čakaním , 2525.703775690781
Linka B , Veľký , Bez čakania , 3114.760541894223
Linka A , Malý , S čakaním , 2180.5763462352597
Linka B , Malý , Bez čakania , 749.10826375871
Linka A , Malý , S čakaním , 3522.3079054034224
Linka C , Malý , Bez čakania , 1456.7960274735174
Linka C , Veľký , S čakaním , 1605.55794439863
Linka B , Malý , Bez čakania , 2156.7728943504694
Linka A , Veľký , S čakaním , 1552.5189726807384
Linka C , Veľký , Bez čakania , 2493.44009746572
Linka C , Malý , S čakaním , 1536.7677045553478
Linka A , Veľký , S čakaním , 1789.9733882579928
Linka A , Veľký , Bez čakania , 1664.32720871473
Linka A , Veľký , S čakaním , 841.8240134268966
Linka B , Malý , S čakaním , 546.8088360100962
Linka C , Malý , Bez čakania , 947.459654450696
Linka B , Veľký , Bez čakania , 1867.8156540537254
Linka C , Malý , Bez čakania , 2165.3547097198198
Linka B , Veľký , Bez čakania , 1565.751093731976
Linka C , Veľký , Bez čakania , 408.6509883649012
Linka C , Veľký , S čakaním , 921.871371041108
Linka C , Veľký , S čakaním , 3139.133957760628
Linka C , Veľký , Bez čakania , 1081.2952552283475
Linka C , Veľký , S čakaním , 2303.9418951606167
Linka A , Veľký , S čakaním , 264.7804080777944
Linka A , Veľký , Bez čakania , 1291.8457571737035
Linka C , Malý , Bez čakania , 578.6383774000794
Linka B , Malý , S čakaním , 2108.429103224702
Linka B , Veľký , S čakaním , 1995.9931397663188
Linka C , Malý , Bez čakania , 3338.9626516899275
Linka B , Veľký , Bez čakania , 261.55424980664463
Linka A , Veľký , Bez čakania , 2369.8133096751367
Linka C , Malý , S čakaním , 2291.6750085328595
Linka A , Veľký , Bez čakania , 1660.7370672336915
Linka A , Malý , S čakaním , 2941.8312553568703
Linka A , Veľký , S čakaním , 575.4287288968992
Linka B , Veľký , S čakaním , 260.98868448586154
Linka B , Malý , Bez čakania , 2615.26459710783
Linka C , Veľký , S čakaním , 1792.5870545861642
Linka B , Malý , S čakaním , 1467.14739022959
Linka B , Malý , S čakaním , 2597.588572397502
Linka C , Malý , Bez čakania , 1828.6848396291846
Linka B , Veľký , Bez čakania , 3029.506515638003
Linka B , Veľký , Bez čakania , 2315.375095417229
Linka C , Malý , S čakaním , 2059.815591226306
Linka A , Malý , S čakaním , 3344.4005022416395
Linka A , Veľký , S čakaním , 2856.485875922735
Linka B , Malý , S čakaním , 3118.2595680997983
Linka A , Veľký , Bez čakania , 1041.8669465575508
Linka A , Malý , S čakaním , 1839.2720627976057
Linka C , Veľký , S čakaním , 2046.5337150146718
Linka C , Malý , Bez čakania , 2066.208296002283
Linka B , Veľký , S čakaním , 2284.1872046645112
Linka A , Malý , S čakaním , 387.9175785800384
Linka B , Malý , Bez čakania , 1188.8413366139469
Linka C , Veľký , S čakaním , 0.7247128093866628
Linka B , Malý , S čakaním , 762.8449193213082
Linka A , Malý , Bez čakania , 1258.2474173801018
Linka C , Veľký , Bez čakania , 3226.0162676841483
Linka A , Malý , S čakaním , 2311.767398090115
Linka B , Malý , S čakaním , 3116.7866234644894
Linka C , Veľký , S čakaním , 220.83494632403782
Linka B , Veľký , Bez čakania , 46.60888852107989
Linka B , Veľký , Bez čakania , 3177.0007942026446
Linka B , Veľký , S čakaním , 632.4639094339832
Linka C , Veľký , S čakaním , 668.8372228942939
Linka A , Malý , S čakaním , 838.1243105258877
Linka A , Malý , S čakaním , 2494.370632074135
Linka B , Malý , S čakaním , 1208.740450697117
Linka B , Veľký , Bez čakania , 1052.864293172333
Linka B , Malý , Bez čakania , 1419.8240709584234
Linka B , Malý , Bez čakania , 3480.135092871632
Linka C , Malý , Bez čakania , 200.05291319811116
Linka C , Malý , S čakaním , 3043.1555386158902
Linka A , Malý , S čakaním , 2341.9748417752353
Linka C , Veľký , S čakaním , 1604.3097898482038
Linka A , Malý , Bez čakania , 1065.9286591307923
Linka A , Malý , Bez čakania , 784.084995523554
Linka A , Malý , Bez čakania , 122.8185521912272
Linka C , Malý , S čakaním , 1068.49907018716
Linka C , Malý , Bez čakania , 523.2843320957634
Linka C , Veľký , Bez čakania , 3023.254700336554
Linka A , Veľký , S čakaním , 2578.986821945573
Linka C , Malý , Bez čakania , 2183.1263517163866
Linka C , Malý , S čakaním , 3322.360608584575
Linka C , Malý , Bez čakania , 2138.1657352012844
Linka B , Veľký , Bez čakania , 389.20185902947054
Priemerný čas čakania, Percent nestihli
83.0208065592597 , 0.026259421344738725

 
 
Linka autobusu, Typ, Stratégia vozenia, Čas vyslania
Linka A , Veľký , Bez čakania , 3126.9114036189762
Linka A , Veľký , S čakaním , 3110.7866469431065
Linka B , Malý , Bez čakania , 1039.5350318244539
Linka A , Malý , Bez čakania , 2929.5116290988594
Linka C , Veľký , S čakaním , 1439.2397323649893
Linka C , Veľký , S čakaním , 2369.805961684162
Linka C , Malý , Bez čakania , 606.8723710327498
Linka A , Veľký , S čakaním , 3545.022862133645
Linka C , Veľký , S čakaním , 1630.8395050196054
Linka B , Veľký , S čakaním , 3202.001597098336
Linka A , Veľký , Bez čakania , 2403.793697245744
Linka B , Veľký , Bez čakania , 846.5708584520568
Linka B , Malý , S čakaním , 3160.5567522809765
Linka C , Malý , S čakaním , 971.8172665417216
Linka A , Veľký , S čakaním , 1754.2410042627805
Linka C , Malý , Bez čakania , 3298.643772260295
Linka B , Malý , S čakaním , 3135.0964325446143
Linka A , Veľký , S čakaním , 904.5496846726169
Linka C , Malý , S čakaním , 1328.0827630540698
Linka A , Veľký , S čakaním , 549.714142448223
Linka C , Veľký , S čakaním , 3542.328769950755
Linka B , Malý , S čakaním , 1015.8335999301826
Linka B , Veľký , Bez čakania , 2828.281702253217
Linka B , Malý , Bez čakania , 925.9526900997207
Linka B , Malý , Bez čakania , 118.42347018875637
Linka C , Veľký , Bez čakania , 1568.1334941949676
Linka B , Veľký , Bez čakania , 1031.1000455860042
Linka C , Malý , S čakaním , 678.3791911567973
Linka C , Malý , Bez čakania , 3532.371343185529
Linka A , Malý , S čakaním , 3414.089185249062
Linka A , Malý , S čakaním , 2.692164571043243
Linka A , Veľký , Bez čakania , 999.6118808150472
Linka A , Veľký , S čakaním , 3463.0748928580424
Linka B , Veľký , Bez čakania , 1826.1755827270558
Linka A , Veľký , Bez čakania , 1431.1349320010702
Linka B , Veľký , S čakaním , 3384.47215331147
Linka B , Veľký , Bez čakania , 1556.2203021778787
Linka C , Malý , S čakaním , 624.767497766987
Linka A , Malý , S čakaním , 337.78856053882487
Linka C , Malý , S čakaním , 801.4471254996017
Linka A , Malý , S čakaním , 2363.1238955515287
Linka C , Veľký , Bez čakania , 1407.2595477550435
Linka B , Veľký , Bez čakania , 2908.0757133662496
Linka A , Malý , S čakaním , 1258.9476970284531
Linka C , Veľký , Bez čakania , 522.9901222464351
Linka A , Veľký , S čakaním , 1437.9810186378893
Linka A , Malý , Bez čakania , 1295.868079107027
Linka B , Malý , Bez čakania , 109.3354785378398
Linka C , Veľký , Bez čakania , 3564.759657936796
Linka A , Veľký , Bez čakania , 27.107468169806246
Linka C , Malý , S čakaním , 2095.301754214791
Linka A , Veľký , Bez čakania , 961.3644402995556
Linka A , Veľký , S čakaním , 1208.8936114248884
Linka B , Malý , S čakaním , 769.2648160025648
Linka C , Malý , Bez čakania , 2583.7160732311722
Linka C , Malý , Bez čakania , 849.2596144991489
Linka C , Malý , S čakaním , 372.2863494247324
Linka A , Veľký , Bez čakania , 2863.346786095312
Linka A , Malý , S čakaním , 1091.2224648195554
